        Frequency / MHz                S2,2 (17)/abs,dB
                 2069.51                      -5.3963353
                 2069.74                      -5.4350829
                 2069.97                      -5.4741901
                  2070.2                      -5.5136625
               2070.4299                      -5.5535044
               2070.6599                      -5.5937174
               2070.8899                      -5.6343075
               2071.1199                      -5.6752811
               2071.3501                      -5.7166392
               2071.5801                      -5.7583898
               2071.8101                      -5.8005348
                 2072.04                      -5.8430816
                 2072.27                      -5.8860324
                  2072.5                      -5.9293937
                 2072.73                      -5.9731699
                 2072.96                      -6.0173668
               2073.1899                      -6.0619895
               2073.4199                      -6.1070426
               2073.6501                      -6.1525334
               2073.8801                      -6.1984648
               2074.1099                      -6.2448437
               2074.3398                      -6.2916758
               2074.5701                      -6.3389672
                  2074.8                      -6.3867233
                 2075.03                      -6.4349496
                 2075.26                      -6.4836529
                 2075.49                      -6.5328407
                 2075.72                      -6.5825174
                 2075.95                      -6.6326895
               2076.1799                      -6.6833651
               2076.4099                      -6.7345495
               2076.6399                      -6.7862504
               2076.8701                      -6.8384751
               2077.1001                      -6.8912297
               2077.3301                      -6.9445228
               2077.5601                        -6.99836
                 2077.79                      -7.0527513
                 2078.02                      -7.1077014
                 2078.25                      -7.1632205
                 2078.48                      -7.2193162
                 2078.71                      -7.2759961
               2078.9399                      -7.3332696
               2079.1699                      -7.3911438
               2079.3999                      -7.4496287
               2079.6299                      -7.5087325
               2079.8599                       -7.568465
               2080.0901                      -7.6288348
               2080.3201                      -7.6898512
                 2080.55                      -7.7515243
                 2080.78                      -7.8138651
                 2081.01                      -7.8768818
