        Frequency / MHz                S2,2 (28)/abs,dB
                 2060.77                      -14.995999
                    2061                      -14.845619
                 2061.23                      -14.696229
                 2061.46                      -14.547916
               2061.6899                      -14.400754
               2061.9199                      -14.254807
               2062.1499                       -14.11013
               2062.3801                       -13.96677
               2062.6101                      -13.824766
               2062.8401                      -13.684152
               2063.0701                      -13.544954
                  2063.3                      -13.407196
                 2063.53                       -13.27089
                 2063.76                      -13.136053
                 2063.99                       -13.00269
                 2064.22                      -12.870809
                 2064.45                      -12.740411
               2064.6799                      -12.611496
               2064.9099                       -12.48406
               2065.1399                      -12.358099
               2065.3699                      -12.233606
               2065.6001                      -12.110572
               2065.8301                      -11.988988
               2066.0601                      -11.868843
                 2066.29                      -11.750124
                 2066.52                       -11.63282
                 2066.75                      -11.516916
                 2066.98                      -11.402397
                 2067.21                       -11.28925
               2067.4399                      -11.177456
               2067.6699                      -11.067004
               2067.9001                      -10.957874
               2068.1301                      -10.850053
               2068.3599                      -10.743522
               2068.5898                      -10.638266
               2068.8201                      -10.534267
                 2069.05                      -10.431512
                 2069.28                      -10.329978
                 2069.51                      -10.229655
                 2069.74                      -10.130524
                 2069.97                      -10.032567
                  2070.2                        -9.93577
               2070.4299                      -9.8401169
               2070.6599                      -9.7455907
               2070.8899                      -9.6521767
               2071.1199                      -9.5598588
               2071.3501                      -9.4686209
               2071.5801                        -9.37845
               2071.8101                      -9.2893292
                 2072.04                      -9.2012442
                 2072.27                      -9.1141807
                  2072.5                      -9.0281246
                 2072.73                      -8.9430621
                 2072.96                      -8.8589797
               2073.1899                      -8.7758621
               2073.4199                       -8.693698
               2073.6501                      -8.6124733
               2073.8801                      -8.5321747
               2074.1099                      -8.4527903
               2074.3398                      -8.3743079
               2074.5701                      -8.2967138
                  2074.8                      -8.2199978
                 2075.03                       -8.144148
                 2075.26                      -8.0691513
                 2075.49                      -7.9949986
                 2075.72                      -7.9216778
                 2075.95                      -7.8491769
               2076.1799                       -7.777486
               2076.4099                      -7.7065948
               2076.6399                      -7.6364939
               2076.8701                      -7.5671722
               2077.1001                      -7.4986187
               2077.3301                      -7.4308256
               2077.5601                      -7.3637828
                 2077.79                      -7.2974805
                 2078.02                      -7.2319093
                 2078.25                      -7.1670616
                 2078.48                      -7.1029278
                 2078.71                      -7.0394991
               2078.9399                      -6.9767665
               2079.1699                      -6.9147222
               2079.3999                      -6.8533584
               2079.6299                       -6.792666
               2079.8599                      -6.7326385
               2080.0901                      -6.6732669
               2080.3201                      -6.6145447
                 2080.55                      -6.5564633
                 2080.78                      -6.4990162
                 2081.01                      -6.4421961
